group,release_id,benchmark_slug,organization,model_name,release_date,benchmark_name,benchmark_release_date,family_id,family_rank,prior_release,prior_model_name,n_benchmarks_scored,independent_score,orbit_category,reported,reported_value,source_tier,source_url,source_date,variant_name,prior_model_reported,prior_source_url,reverse_gap,coder,flagged_for_review,notes
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,chess_puzzles,Anthropic,Claude Sonnet 5,2026-06-30,Chess Puzzles,2025-12-10,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.35,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,critpt,Anthropic,Claude Sonnet 5,2026-06-30,CritPt,2025-09-30,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.168571428571429,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,cursorbench,Anthropic,Claude Sonnet 5,2026-06-30,cursorbench,2026-03-11,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.612,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,deepswe,Anthropic,Claude Sonnet 5,2026-06-30,DeepSWE,2025-07-02,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.5384615384615384,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,gpqa_diamond,Anthropic,Claude Sonnet 5,2026-06-30,GPQA diamond,2023-11-20,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.9053030303030304,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,gso,Anthropic,Claude Sonnet 5,2026-06-30,GSO-Bench,2025-05-29,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.3725,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,otis_mock_aime_2024_2025,Anthropic,Claude Sonnet 5,2026-06-30,OTIS Mock AIME 2024-2025,2024-12-19,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.9472222222222222,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,scicode,Anthropic,Claude Sonnet 5,2026-06-30,scicode,2024-07-18,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.53587962962963,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,simplebench,Anthropic,Claude Sonnet 5,2026-06-30,SimpleBench,2024-10-31,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.606,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,simpleqa_verified,Anthropic,Claude Sonnet 5,2026-06-30,SimpleQA Verified,2025-09-09,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.25,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,vending_bench_2,Anthropic,Claude Sonnet 5,2026-06-30,vending_bench_2,2025-11-18,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,6377.701666666665,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,webdev_arena,Anthropic,Claude Sonnet 5,2026-06-30,webdev_arena,2024-12-10,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,1544.16,,,,,,,,,,,,,
eligible,Anthropic | Claude Sonnet 5 | 2026-06-30,weirdml,Anthropic,Claude Sonnet 5,2026-06-30,WeirdML,2025-01-16,Anthropic / Claude Sonnet,8,Anthropic | Claude Sonnet 4.6 | 2026-02-17,Claude Sonnet 4.6,22,0.6878000000000001,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,arc_ai2,Baichuan,Baichuan2-13B,2023-09-06,ARC AI2,2018-03-14,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.38,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,bbh,Baichuan,Baichuan2-13B,2023-09-06,BBH,2022-10-17,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.49,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,bool_q,Baichuan,Baichuan2-13B,2023-09-06,bool_q,2019-05-24,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.67,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,gsm8k,Baichuan,Baichuan2-13B,2023-09-06,GSM8K,2021-10-27,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.528,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,hella_swag,Baichuan,Baichuan2-13B,2023-09-06,HellaSwag,2019-05-19,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.708,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,lambada,Baichuan,Baichuan2-13B,2023-09-06,LAMBADA,2016-06-20,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.74,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,mmlu,Baichuan,Baichuan2-13B,2023-09-06,MMLU,2020-09-07,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.592,,,,,,,,,,,,,
eligible,Baichuan | Baichuan2-13B | 2023-09-06,piqa,Baichuan,Baichuan2-13B,2023-09-06,PIQA,2019-11-26,Baichuan / Baichuan 13B,2,Baichuan | Baichuan 1-13B | 2023-07-11,Baichuan 1-13B,8,0.781,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,aider_polyglot,DeepSeek,DeepSeek-R1,2025-01-20,Aider polyglot,2024-12-21,DeepSeek / DeepSeek R,1,,,17,56.9,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,arc_agi,DeepSeek,DeepSeek-R1,2025-01-20,ARC-AGI,2019-11-05,DeepSeek / DeepSeek R,1,,,17,0.158,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,balrog,DeepSeek,DeepSeek-R1,2025-01-20,Balrog,2024-11-20,DeepSeek / DeepSeek R,1,,,17,0.349,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,forecastbench,DeepSeek,DeepSeek-R1,2025-01-20,forecastbench,2024-09-30,DeepSeek / DeepSeek R,1,,,17,60.0,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,gpqa_diamond,DeepSeek,DeepSeek-R1,2025-01-20,GPQA diamond,2023-11-20,DeepSeek / DeepSeek R,1,,,17,0.7171717171717171,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,live_bench,DeepSeek,DeepSeek-R1,2025-01-20,live_bench,2024-06-27,DeepSeek / DeepSeek R,1,,,17,71.57,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,math_level_5,DeepSeek,DeepSeek-R1,2025-01-20,MATH level 5,2021-03-05,DeepSeek / DeepSeek R,1,,,17,0.9305135951661632,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,otis_mock_aime_2024_2025,DeepSeek,DeepSeek-R1,2025-01-20,OTIS Mock AIME 2024-2025,2024-12-19,DeepSeek / DeepSeek R,1,,,17,0.5333333333333333,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,scicode,DeepSeek,DeepSeek-R1,2025-01-20,scicode,2024-07-18,DeepSeek / DeepSeek R,1,,,17,0.357142857142857,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,simplebench,DeepSeek,DeepSeek-R1,2025-01-20,SimpleBench,2024-10-31,DeepSeek / DeepSeek R,1,,,17,0.309,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 | 2025-01-20,weirdml,DeepSeek,DeepSeek-R1,2025-01-20,WeirdML,2025-01-16,DeepSeek / DeepSeek R,1,,,17,0.3649,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,aider_polyglot,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,Aider polyglot,2024-12-21,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,71.4,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,arc_agi,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,ARC-AGI,2019-11-05,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.212,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,arc_agi_2,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,ARC-AGI-2,2025-03-24,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.0112,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,gpqa_diamond,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,GPQA diamond,2023-11-20,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.7632575757575758,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,lech_mazur_writing,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,Lech Mazur Writing,2025-01-31,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,8.19,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,math_level_5,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,MATH level 5,2021-03-05,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.9663897280966768,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,metr_time_horizons,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,METR Time Horizons,2025-03-19,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,31.167847,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,otis_mock_aime_2024_2025,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,OTIS Mock AIME 2024-2025,2024-12-19,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.6638888888888889,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,simplebench,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,SimpleBench,2024-10-31,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.408,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-R1 (May 2025) | 2025-05-28,weirdml,DeepSeek,DeepSeek-R1 (May 2025),2025-05-28,WeirdML,2025-01-16,DeepSeek / DeepSeek R,2,DeepSeek | DeepSeek-R1 | 2025-01-20,DeepSeek-R1,13,0.4163,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,aider_polyglot,DeepSeek,DeepSeek-V3,2024-12-26,Aider polyglot,2024-12-21,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,48.4,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,arc_ai2,DeepSeek,DeepSeek-V3,2024-12-26,ARC AI2,2018-03-14,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.953,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,bbh,DeepSeek,DeepSeek-V3,2024-12-26,BBH,2022-10-17,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.875,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,forecastbench,DeepSeek,DeepSeek-V3,2024-12-26,forecastbench,2024-09-30,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,59.1,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,gpqa_diamond,DeepSeek,DeepSeek-V3,2024-12-26,GPQA diamond,2023-11-20,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.5653409090909091,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,hella_swag,DeepSeek,DeepSeek-V3,2024-12-26,HellaSwag,2019-05-19,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.889,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,live_bench,DeepSeek,DeepSeek-V3,2024-12-26,live_bench,2024-06-27,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,60.45,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,math_level_5,DeepSeek,DeepSeek-V3,2024-12-26,MATH level 5,2021-03-05,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.6485083081570997,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,mmlu,DeepSeek,DeepSeek-V3,2024-12-26,MMLU,2020-09-07,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.872,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,otis_mock_aime_2024_2025,DeepSeek,DeepSeek-V3,2024-12-26,OTIS Mock AIME 2024-2025,2024-12-19,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.1583333333333333,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,piqa,DeepSeek,DeepSeek-V3,2024-12-26,PIQA,2019-11-26,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.847,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,scicode,DeepSeek,DeepSeek-V3,2024-12-26,scicode,2024-07-18,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.354166666666667,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,simplebench,DeepSeek,DeepSeek-V3,2024-12-26,SimpleBench,2024-10-31,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.189,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,trivia_qa,DeepSeek,DeepSeek-V3,2024-12-26,TriviaQA,2017-05-09,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.829,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 | 2024-12-26,wino_grande,DeepSeek,DeepSeek-V3,2024-12-26,Winogrande,2019-07-24,DeepSeek / DeepSeek V,2,DeepSeek | DeepSeek-V2.5 | 2024-09-06,DeepSeek-V2.5,18,0.852,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,aider_polyglot,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,Aider polyglot,2024-12-21,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,55.1,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,gpqa_diamond,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,GPQA diamond,2023-11-20,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,0.6761363636363636,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,lech_mazur_writing,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,Lech Mazur Writing,2025-01-31,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,7.7,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,live_bench,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,live_bench,2024-06-27,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,66.86,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,math_level_5,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,MATH level 5,2021-03-05,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,0.75547583081571,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,metr_time_horizons,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,METR Time Horizons,2025-03-19,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,23.117113,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,otis_mock_aime_2024_2025,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,OTIS Mock AIME 2024-2025,2024-12-19,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,0.3777777777777777,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,scicode,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,scicode,2024-07-18,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,0.357638888888889,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,simplebench,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,SimpleBench,2024-10-31,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,0.272,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3 (Mar 2025) | 2025-03-24,weirdml,DeepSeek,DeepSeek-V3 (Mar 2025),2025-03-24,WeirdML,2025-01-16,DeepSeek / DeepSeek V,3,DeepSeek | DeepSeek-V3 | 2024-12-26,DeepSeek-V3,11,0.3608,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,aider_polyglot,DeepSeek,DeepSeek-V3.2,2025-12-01,Aider polyglot,2024-12-21,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,74.2,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,arc_agi,DeepSeek,DeepSeek-V3.2,2025-12-01,ARC-AGI,2019-11-05,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.57,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,arc_agi_2,DeepSeek,DeepSeek-V3.2,2025-12-01,ARC-AGI-2,2025-03-24,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.0403,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,frontiermath,DeepSeek,DeepSeek-V3.2,2025-12-01,FrontierMath-2025-02-28-Private,2025-02-28,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.221,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,frontiermath_tier_4,DeepSeek,DeepSeek-V3.2,2025-12-01,FrontierMath-Tier-4-2025-07-01-Private,2025-07-01,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.021,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,gpqa_diamond,DeepSeek,DeepSeek-V3.2,2025-12-01,GPQA diamond,2023-11-20,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.8342352092352093,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,otis_mock_aime_2024_2025,DeepSeek,DeepSeek-V3.2,2025-12-01,OTIS Mock AIME 2024-2025,2024-12-19,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.878174603174603,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,simplebench,DeepSeek,DeepSeek-V3.2,2025-12-01,SimpleBench,2024-10-31,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.526,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,simpleqa_verified,DeepSeek,DeepSeek-V3.2,2025-12-01,SimpleQA Verified,2025-09-09,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.275,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,terminalbench,DeepSeek,DeepSeek-V3.2,2025-12-01,Terminal Bench,2025-05-19,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.396,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,webdev_arena,DeepSeek,DeepSeek-V3.2,2025-12-01,webdev_arena,2024-12-10,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,1286.0,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek-V3.2 | 2025-12-01,weirdml,DeepSeek,DeepSeek-V3.2,2025-12-01,WeirdML,2025-01-16,DeepSeek / DeepSeek V,5,DeepSeek | DeepSeek-V3.1 | 2025-08-21,DeepSeek-V3.1,17,0.4673,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,ale_bench,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,ale_bench,2025-06-10,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,1306.08,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,arc_agi,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,ARC-AGI,2019-11-05,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.89,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,arc_agi_2,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,ARC-AGI-2,2025-03-24,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.6138888888888888,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,chess_puzzles,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,Chess Puzzles,2025-12-10,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.33,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,critpt,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,CritPt,2025-09-30,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.165714285714286,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,gpqa_diamond,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,GPQA diamond,2023-11-20,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.9103535353535354,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,otis_mock_aime_2024_2025,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,OTIS Mock AIME 2024-2025,2024-12-19,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.9444444444444444,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,scicode,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,scicode,2024-07-18,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.498842592592593,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,simpleqa_verified,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,SimpleQA Verified,2025-09-09,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.3466933867735471,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,webdev_arena,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,webdev_arena,2024-12-10,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,1576.54,,,,,,,,,,,,,
eligible,DeepSeek | DeepSeek V4 Flash 0731 | 2026-07-31,weirdml,DeepSeek,DeepSeek V4 Flash 0731,2026-07-31,WeirdML,2025-01-16,DeepSeek / DeepSeek V Flash,2,DeepSeek | DeepSeek-V4-Flash | 2026-04-24,DeepSeek-V4-Flash,14,0.6296,,,,,,,,,,,,,
